BemisCode,SchoolName,District,Tehsil,SubTehsil,UC,VillageName,Gender,CurrentLevel,RecommendedLevel,TotalStudentProfileEntered,Building,BuildingCondition,ElectricityInSchool,Latitude,Longitude,NearbyHigherSchools,NearbySameLevelSchools,UpgradeReason,SearchRadius_km,AnalysisDate
12954,GBPS KILLI HAJI MUHAMMAD NALAB,CHAGHI,DALBANDIN,CHAGHI,DALBANDIN,KILLI HAJI MUHAMMAD,Boys,Primary,Middle,63,Yes,Need Repair,No,64.8006868370651,29.5463474227119,0,1,"No Middle school within 10.0km, highest enrollment in area",10.0,2025-07-29 16:47:17
16664,GBPS KILLI JAMADAR KHAN SASOLI CHARSAR,CHAGHI,DALBANDIN,-,CHAGAI,KILLI JAMADAR KHAN SASOLI,Boys,Primary,Middle,60,Yes,Need Repair,No,65.0766894803888,28.9348898352913,0,1,"No Middle school within 10.0km, highest enrollment in area",10.0,2025-07-29 16:47:17
16666,GBPS KILLI HAJI MURAD SUMALANI BISHR,CHAGHI,DALBANDIN,CHAGHI ,CHAGAI,KILLI HAJI MURAD SUMALANI,Boys,Primary,Middle,60,Yes,Satisfactory ,No,64.7327087816356,29.410012956514,0,13,"No Middle school within 10.0km, highest enrollment in area",10.0,2025-07-29 16:47:17
6783,GBPS QILLAH KURD,CHAGHI,DALBANDIN,CHAGHI,CHAGAI,KILLAH KURD,Boys,Primary,Middle,51,Yes,Satisfactory ,No,64.3119038779987,29.2999874787593,0,1,"No Middle school within 10.0km, highest enrollment in area",10.0,2025-07-29 16:47:17
12957,GBPS TALAB,CHAGHI,TAFTAN,TAFTAN,TAFTAN,KILLI NAZAR MUHAMMAD,Boys,Primary,Middle,50,Yes,Need Repair,Yes,61.8444499233515,28.6311426706832,0,1,"No Middle school within 10.0km, highest enrollment in area",10.0,2025-07-29 16:47:17
6750,GBPS SIRZAY KILLI HAJI DAD MUHAMMAD,CHAGHI,TAFTAN,taftan,TAFTAN,KILLI DAD MUHAMMAD S,Boys,Primary,Middle,40,Yes,Need Repair,No,61.1653935707297,29.5518936906822,0,0,"No Middle school within 10.0km, only Primary school in area",10.0,2025-07-29 16:47:17
15611,GBMIDS ABDUL RAHIM KHILJI TAFTAN,CHAGHI,TAFTAN,TAFTAN,TAFTAN,ABDUL RAHEEM KHILJI TAFTAN,Boys,Middle,High,124,Yes,Satisfactory ,No,61.561960149744,28.9721655263561,0,0,"No High school within 10.0km, only Middle school in area",10.0,2025-07-29 16:47:17
6836,GBMIDS KHUSHKAIN NALLI,CHAGHI,DALBANDIN,-,PADAG,SAKHI KHUDA BUX KHUS,Boys,Middle,High,117,Yes,Need Repair,No,65.2571705620218,28.9838251153177,0,0,"No High school within 10.0km, only Middle school in area",10.0,2025-07-29 16:47:17
6844,GBMIDS KILLI MOHAMMAD SHARIF,CHAGHI,DALBANDIN,-,PADAG,HAJI MUHAMMAD SHARIF,Boys,Middle,High,97,Yes,Need Repair,No,64.9722646425841,28.9050253252004,0,0,"No High school within 10.0km, only Middle school in area",10.0,2025-07-29 16:47:17
6728,GBMIDS AYUB KHAN KANI,CHAGHI,DALBANDIN,-,CHILGAZAI,KILLI AYAB KHAN KANI,Boys,Middle,High,95,Yes,Need Repair,No,64.2398064946255,28.9408272575172,0,0,"No High school within 10.0km, only Middle school in area",10.0,2025-07-29 16:47:17
6763,GBMIDS GHAT BROTO,CHAGHI,DALBANDIN,YAK MACH,AMURI,KILLI SAIF UDDIN,Boys,Middle,High,77,Yes,Need Repair,No,63.5743217106481,28.9921971096096,0,0,"No High school within 10.0km, only Middle school in area",10.0,2025-07-29 16:47:17
6775,GBMIDS HAJI JANOO KHAN MAZANG,CHAGHI,DALBANDIN,DALBANDIN,PADAG,KILLI JANO KHAN MAZA,Boys,Middle,High,64,Yes,Need Repair,No,64.8200976792665,28.9205610565806,0,0,"No High school within 10.0km, only Middle school in area",10.0,2025-07-29 16:47:18
6732,GBMIDS NOOLI ABDULLAH,CHAGHI,DALBANDIN,YAK MACH,CHILGAZAI,KILLI NOOOR BAKHSH,Boys,Middle,High,60,Yes,Need Repair,No,63.7190079001215,28.8182272819009,0,0,"No High school within 10.0km, only Middle school in area",10.0,2025-07-29 16:47:18
6741,GBMIDS HAMAL AAB,CHAGHI,TAFTAN,tafatan,TAFTAN,HAMAL AAB,Boys,Middle,High,51,Yes,Need Repair,Yes,61.6563775296965,29.2262654041019,0,0,"No High school within 10.0km, only Middle school in area",10.0,2025-07-29 16:47:18
15160,GBMIDS K MUHAMMAD WARIS PADAG,CHAGHI,DALBANDIN,CHAGHI,PADAG ,K MOHD WARIS PADAG,Boys,Middle,High,48,Yes,Need Repair,No,65.4338316284891,29.0427673208707,0,0,"No High school within 10.0km, only Middle school in area",10.0,2025-07-29 16:47:18
6736,GBHS YAK MACH,CHAGHI,DALBANDIN,YAK MACH,CHILGAZAI,YAK MACH,Boys,High,Higher Secondary,328,Yes,Need Repair,Yes,63.8475224079361,28.7417208567254,0,0,"No Higher Secondary school within 10.0km, only High school in area",10.0,2025-07-29 16:47:18
6788,GBHS PAT GONKOO (ALHAJJ MALIK EID MUHAMMAD),CHAGHI,DALBANDIN,yak mach,Pat-e-Gwanakkoh,HAJI MALIK EID MUHAM,Boys,High,Higher Secondary,76,Yes,Need Repair,No,64.0120348896603,29.0260627900086,0,0,"No Higher Secondary school within 10.0km, only High school in area",10.0,2025-07-29 16:47:18
