BemisCode,SchoolName,District,Tehsil,SubTehsil,UC,VillageName,Gender,CurrentLevel,RecommendedLevel,TotalStudentProfileEntered,Building,BuildingCondition,ElectricityInSchool,Latitude,Longitude,NearbyHigherSchools,NearbySameLevelSchools,UpgradeReason,SearchRadius_km,AnalysisDate
5096,GBMIDS POLICE LINE QUETTA,QUETTA,ZARGHOON,Quetta Cantt,CANTT,POLICE LINE,Boys,Middle,Higher,506,Yes,Satisfactory ,Yes,67.02195894,30.20245906,0,83,"No Higher school within 15.0km, highest enrollment in area",15.0,2025-07-29 12:57:16
10324,GGMIDS KILLI PAIND KHAN NO1,QUETTA,CHILTAN,CHILTAN,PANJPAI,KILLI PAIND KHAN,Girls,Middle,Higher,479,Yes,Need Repair,No,66.9759830650709,30.228033895627,0,80,"No Higher school within 15.0km, highest enrollment in area",15.0,2025-07-29 12:57:16
3448,GGMIDS KILLI SARDA,QUETTA,CHILTAN,QUETTA,SHADIN ZAI,KILLI SARDA,Girls,Middle,Higher,464,Yes,Satisfactory ,Yes,66.9716806838233,30.1187621691485,0,80,"No Higher school within 15.0km, highest enrollment in area",15.0,2025-07-29 12:57:16
3439,GGMIDS KILLI AHMED KHANZAI,QUETTA,CHILTAN,CHILTAN,QAMBRANI,KILLI AHMED KHANZAI,Girls,Middle,Higher,447,Yes,Satisfactory ,Yes,66.9805139444349,30.1604315287994,0,80,"No Higher school within 15.0km, highest enrollment in area",15.0,2025-07-29 12:57:16
5057,GBMIDS CHASMA ACHOZAI,QUETTA,CHILTAN,QUETTA,BALELEE,CHASMA ACHOZAI,Boys,Middle,Higher,447,Yes,Satisfactory ,No,66.9557896317558,30.2749146700067,0,81,"No Higher school within 15.0km, highest enrollment in area",15.0,2025-07-29 12:57:16
14607,GGMIDS CHILTAN SCHEME,QUETTA,CHILTAN,CHILTAN ,CHILTAN,KILLI CHILTAN SCHEME(SHEIKHMAN,Girls,Middle,Higher,429,Yes,Satisfactory ,No,66.9719438719621,30.2585593386906,0,80,"No Higher school within 15.0km, highest enrollment in area",15.0,2025-07-29 12:57:16
3366,GGMIDS KILLI TIRKHA KASI,QUETTA,CHILTAN,quetta,TIRKHA,KILLI TIRKHA KANSI DEEBA,Girls,Middle,Higher,411,Yes,Satisfactory ,No,66.9901366666666,30.2000566666666,0,81,"No Higher school within 15.0km, highest enrollment in area",15.0,2025-07-29 12:57:16
3477,GGMIDS IBRAHIM ZAI,QUETTA,CHILTAN,chiltan,SHADIN ZAI,KILLI IBRAHIM ZAI,Girls,Middle,Higher,406,Yes,Need Repair,No,66.9853183333333,30.192305,0,80,"No Higher school within 15.0km, highest enrollment in area",15.0,2025-07-29 12:57:16
3461,GGMIDS TAREEN SHER,QUETTA,ZARGHOON,QUETTA,"U/C 50, NAWA KILLI",TAREEN SHAIR,Girls,Middle,Higher,385,Yes,Satisfactory ,No,67.01296934,30.25243316,0,81,"No Higher school within 15.0km, highest enrollment in area",15.0,2025-07-29 12:57:16
12726,GGCMPS NEW KAHAN QUETTA,QUETTA,CHILTAN,CHILTAN,HAZAR GANJI,KILLI NEW KAHAN,Girls,Middle,Higher,381,Yes,Need Repair,No,66.9296966666666,30.0896283333333,0,80,"No Higher school within 15.0km, highest enrollment in area",15.0,2025-07-29 12:57:16
13257,GGMIDS LAL ABAD HAZARGANJI,QUETTA,CHILTAN,CHILTAN,HAZAR GANJI,KILLI LAL ABAD,Girls,Middle,Higher,378,Yes,Need Repair,No,66.9404274571773,30.0763154016857,0,81,"No Higher school within 15.0km, highest enrollment in area",15.0,2025-07-29 12:57:16
4854,GBMIDS GHARIB ABAD SARIAB,QUETTA,CHILTAN,quetta,LORE KAREZ,KILLIBARO GHARIB ABAD,Boys,Middle,Higher,370,Yes,Satisfactory ,Yes,66.9899107158192,30.1600914900428,0,80,"No Higher school within 15.0km, highest enrollment in area",15.0,2025-07-29 12:57:16
56033,GGMIDS KHILJI COLONY,QUETTA,CHILTAN,CHILTAN TOWN,SARIAB,KHILJI COLONY,Girls,Middle,Higher,367,Yes,Satisfactory ,No,66.9975331684829,30.1429222216005,0,81,"No Higher school within 15.0km, highest enrollment in area",15.0,2025-07-29 12:57:16
5062,GBMIDS KARAIZ MUSHTARAKA,QUETTA,CHILTAN,CHILTAN,QMC QUETTA,KILLI ALAM KHAN,Boys,Middle,Higher,362,Yes,Need Repair,Yes,66.9945278036437,30.2287198962976,0,81,"No Higher school within 15.0km, highest enrollment in area",15.0,2025-07-29 12:57:16
14609,GGMIDS TARO CHAWAK PASHTOON ABAD,QUETTA,ZARGHOON,ZARGHON,"U/C 39, GOL MASJID",TARO CHAWAK,Girls,Middle,Higher,359,Yes,Satisfactory ,No,67.0169921591878,30.1736549427732,0,83,"No Higher school within 15.0km, highest enrollment in area",15.0,2025-07-29 12:57:16
13211,GGMIDS QILLAH MUHAMMAD HASNI,QUETTA,CHILTAN,QUETTA,QMC QUETTA,QILLA MUHAMMAD HASNI,Girls,Middle,Higher,333,Yes,Need Repair,Yes,66.9618599999999,30.193405,0,81,"No Higher school within 15.0km, highest enrollment in area",15.0,2025-07-29 12:57:16
5058,GBMIDS KILLI ALMAS,QUETTA,ZARGHOON,QUETTA,KOTWAL,ALMAS SHEIKH MANDA,Boys,Middle,Higher,330,Yes,Need Repair,Yes,66.9793011744087,30.2618197578655,0,80,"No Higher school within 15.0km, highest enrollment in area",15.0,2025-07-29 12:57:16
13207,GGMIDS KILLI LEHRI ABAD,QUETTA,CHILTAN,CHILTAN,SARIAB,KILLI LEHRI ABAD SARIAB CUSTOM,Girls,Middle,Higher,317,Yes,Need Repair,No,66.959435,30.0941333333333,0,80,"No Higher school within 15.0km, highest enrollment in area",15.0,2025-07-29 12:57:16
4993,GBMIDS NICHARI QUETTA,QUETTA,ZARGHOON,ZARGHOON,ALAMDAR,NICHARI ALAMDAR ROAD QUETTA,Boys,Middle,Higher,313,Yes,Need Repair,Yes,67.02740722,30.1892795,0,83,"No Higher school within 15.0km, highest enrollment in area",15.0,2025-07-29 12:57:16
